contractor_domain,contractor_name_normalized,jurisdiction,project_address,score,email_candidate,contact_role_bucket,generation_method
dallassecuritysystems10731.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,bids@dallassecuritysystems10731.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,estimating@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,projects@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,project@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,operations@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,dispatch@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,safety@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,info@dallas-security-systems.com,role_inbox,role_inbox
dallas-security-systems.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,bids@dallas-security-systems.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,estimating@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,projects@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,project@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,operations@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,dispatch@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,safety@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,info@dallassecurity.com,role_inbox,role_inbox
dallassecurity.com,"dallas security systems 10731 rockwall rd, dallas, tx 75238-1219 (214) 553-6103","Dallas, TX",6211 W NORTHWEST HWY,0,bids@dallassecurity.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,estimating@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,projects@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,project@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,operations@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,dispatch@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,safety@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,info@elcityview640.com,role_inbox,role_inbox
elcityview640.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,bids@elcityview640.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,estimating@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,projects@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,project@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,operations@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,dispatch@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,safety@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,info@elcityview640dallas.com,role_inbox,role_inbox
elcityview640dallas.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,bids@elcityview640dallas.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,estimating@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,projects@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,project@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,operations@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,dispatch@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,safety@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,info@el-city-view.com,role_inbox,role_inbox
el-city-view.com,"el city view 640 e colorado blvd, dallas, tx 75203 (972) 904-0333","Dallas, TX",640 E COLORADO BLVD Ste:120,0,bids@el-city-view.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,estimating@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,projects@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,project@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,operations@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,dispatch@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,safety@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,info@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221e.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,bids@coebuilders2221e.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,estimating@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,projects@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,project@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,operations@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,dispatch@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,safety@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,info@coebuilders2221edallas.com,role_inbox,role_inbox
coebuilders2221edallas.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,bids@coebuilders2221edallas.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,estimating@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,projects@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,project@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,operations@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,dispatch@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,safety@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,info@coe-builders-2221.com,role_inbox,role_inbox
coe-builders-2221.com,"coe builders 2221 e grauwyler #160, dallas, tx 75061 (214) 837-0768","Dallas, TX",8131 L B J FWY Ste:610,0,bids@coe-builders-2221.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,estimating@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,projects@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,project@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,operations@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,dispatch@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,safety@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,info@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,bids@renovationsatwork2617.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,estimating@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,projects@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,project@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,operations@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,dispatch@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,safety@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,info@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovationsatwork2617dallas.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,bids@renovationsatwork2617dallas.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,estimating@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,projects@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,project@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,operations@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,dispatch@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,safety@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,info@renovations-at-work.com,role_inbox,role_inbox
renovations-at-work.com,"renovations at work 2617 winnpage rd, flower mound, tx 75022 (512) 567-2993","Dallas, TX",4118 SANTA BARBARA DR,0,bids@renovations-at-work.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,estimating@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,projects@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,project@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,operations@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,dispatch@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,safety@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,info@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,bids@amberdilanehomes2112.com,role_inbox,role_inbox
amberdilanehomes2112dallas.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,estimating@amberdilanehomes2112dallas.com,role_inbox,role_inbox
amberdilanehomes2112dallas.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,projects@amberdilanehomes2112dallas.com,role_inbox,role_inbox
amberdilanehomes2112dallas.com,"amber dilane homes 2112 south third st., mabank, tx 75147 (903) 887-4228","Dallas, TX",8631 RICHARDSON BRANCH,0,project@amberdilanehomes2112dallas.com,role_inbox,role_inbox
