source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263055,issued,12/26/18,2018-12-26,6011 BELMONT AVE,Dallas,TX,GAS RELAY OR REPAIR WITH TEST,"LASITER LASITER PLUMBING P.O. BOX 14638, HALTOM CITY, TX 76117 (817) 831-4245","lasiter lasiter plumbing p.o. box 14638, haltom city, tx 76117 (817) 831-4245",eef6620cf158f83514449581d9bf92f2d1eb7319,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263020,issued,12/26/18,2018-12-26,8611 CHADBOURNE RD,Dallas,TX,REMODEL EXISTING PLUMBING,"N.C.T MECHANICAL PO BOX 132, KELLER, TX 76248 (817) 431-5952","n.c.t mechanical po box 132, keller, tx 76248 (817) 431-5952",f9c507e5d7841fca3daf694fda6170cf6b8a5e75,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812262004,issued,12/26/18,2018-12-26,5220 S WESTMORELAND RD Ste:300,Dallas,TX,ADD 400 AMPS OF SERVICE,"BRIGHT ELECTRIC SERVICE P.O. Box 29786, Dallas, TX 75229 (214) 352-0606","bright electric service p.o. box 29786, dallas, tx 75229 (214) 352-0606",be0e5c04a3913142876be25784bc23b3fbfec775,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263021,issued,12/26/18,2018-12-26,9026 LIVENSHIRE DR,Dallas,TX,REMODEL EXISTING PLUMBING,"ALL MASTERS PLUMBING 7501 US HWY 287, SuiteC4, ARLINGTON, TX 76001 (817) 969-5050","all masters plumbing 7501 us hwy 287, suitec4, arlington, tx 76001 (817) 969-5050",071487ab24bf51d70f5b7ae05c71fd54a55ac88e,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261070,issued,12/26/18,2018-12-26,1400 PACIFIC AVE,Dallas,TX,TC-2018-27290 FROM 1/1/19 TO 1/31/19,"ANDRES CONSTRUCTION SERVICES 3710 RAWLINS DR, SUITE 1510, DALLAS, TX 75219 (214) 521-2118","andres construction services 3710 rawlins dr, suite 1510, dallas, tx 75219 (214) 521-2118",2a4d21c0d50814e29355f63ede51032fb1a333ff,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812061100,issued,12/26/18,2018-12-26,19111 DALLAS PKWY Ste:300,Dallas,TX,LOW VOLTAGE ACCESS CONTROL ON ONE DOOR,"ENTECH SALES SERVICE 1734 HIGHWAY 66, GARLAND, TX 75040 (972) 485-1171","entech sales service 1734 highway 66, garland, tx 75040 (972) 485-1171",36463cd90619a1342ba436cf679a2d71753fb4f4,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263037,issued,12/26/18,2018-12-26,6269 ORAM ST,Dallas,TX,INSTALL WATER HEATER,"UNITED MECHANICAL PO BOX 551206, DALLAS, TX 75355 (214) 341-9300","united mechanical po box 551206, dallas, tx 75355 (214) 341-9300",312aab03fba153a7f70093efcebdfb90bbf7ed1b,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261071,issued,12/26/18,2018-12-26,1400 ELM ST,Dallas,TX,TC-2018-27282 01/01/19 TO 01/31/19,"ANDRES CONSTRUCTION SERVICES 3710 RAWLINS DR, SUITE 1510, DALLAS, TX 75219 (214) 521-2118","andres construction services 3710 rawlins dr, suite 1510, dallas, tx 75219 (214) 521-2118",9ba6e0929e922adc2fecea24d177602e9a6ed205,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263060,issued,12/26/18,2018-12-26,7028 NICKI ST,Dallas,TX,Install car charging station,"C. W. ELECTRICAL CONTRACTORS INC 2026 W PIONEER PKWY B-4, PANTEGO, TX 76013 (817) 822-8943","c. w. electrical contractors 2026 w pioneer pkwy b-4, pantego, tx 76013 (817) 822-8943",ec1fc1f96ce7069987d0523f1aa9deff4e2e39ec,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263014,issued,12/26/18,2018-12-26,10125 TIMBER TRAIL DR,Dallas,TX,INSTALL WATER HEATER,"A#1 AIR PLUMBING 601 E CORPORATE DR, LEWISVILLE, TX 75057 (972) 242-4800","a#1 air plumbing 601 eorate dr, lewisville, tx 75057 (972) 242-4800",34ac43cafc8e65f7804dc38d395265830486d444,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812262001,issued,12/26/18,2018-12-26,17657 WATERVIEW PKWY,Dallas,TX,GAS TEST,"AIRE DYNAMICS 3250 W. Story Rd., , Suite 102, Irving, TX 75038 (972) 446-2000","aire dynamics 3250 w. story rd., , suite 102, irving, tx 75038 (972) 446-2000",ad0bdfc876483655fce081832d52295366f4612a,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263006,issued,12/26/18,2018-12-26,3503 MANANA DR,Dallas,TX,GAS RELAY OR REPAIR WITH TEST,"SANDERS PLUMBING 10409 SOUTH FRWY, FORT WORTH, TX 76140 (817) 293-6393","sanders plumbing 10409 south frwy, fort worth, tx 76140 (817) 293-6393",421eeb08158beca8f74f63b8ab78318592f4357c,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263002,issued,12/26/18,2018-12-26,5816 BELGRADE AVE,Dallas,TX,UPGRADE EXISTING ELECTRICAL SERVICE,"ONE CALL ELECTRIC 5501 County Road 281, Kaufman, Tx 75142 (972) 762-9944","one call electric 5501 county road 281, kaufman, tx 75142 (972) 762-9944",f33a6149619fcede3492188b0c1340e727e73fe2,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263004,issued,12/26/18,2018-12-26,824 PEAVY RD,Dallas,TX,INSTALL WATER HEATER,"ATLAS PLUMBING HEATING 11311 HARRY HINES BLVD #505, DALLAS, TX 75229 (972) 243-8051","atlas plumbing heating 11311 harry hines blvd #505, dallas, tx 75229 (972) 243-8051",4ef30304b401dfd036ccccc2b42388a7263afae6,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263045,issued,12/26/18,2018-12-26,11032 ROSSER RD,Dallas,TX,SEWER RELAY,"CATHEDRAL PLUMBING OF TEXAS, LLC 1451 HALSEY WAY, CARROLLTON, TX 75007 (972) 446-2500","cathedral plumbing of texas, 1451 halsey way, carrollton, tx 75007 (972) 446-2500",45323caa5ba20ad87e868c41187f8c6ebaac3978,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812266005,issued,12/26/18,2018-12-26,1001 ROSS AVE,Dallas,TX,TPO LAYOVER,"LSR MULTIFAMILY 13817 STATE HWY 5N, VAN ALSTYNE, TX 75495 (903) 820-8681","lsr multifamily 13817 state hwy 5n, van alstyne, tx 75495 (903) 820-8681",727b02798bf11fb6c341e794a6b442f1fff73c54,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263079,issued,12/26/18,2018-12-26,7606 KENWELL ST,Dallas,TX,UPGRADE EXISTING ELECTRICAL SERVICE,"HERNAN HERNANDEZ ELECTRIC 918 CHALMERS, DALLAS, TX 75211 (214) 793-9626","hernan hernandez electric 918 chalmers, dallas, tx 75211 (214) 793-9626",ccda6f4827aeb5d51c446cff15018abc80d93680,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261073,issued,12/26/18,2018-12-26,200 N AKARD ST,Dallas,TX,TC-2018-27293 FROM 1/1/19 TO 1/31/19,"ANDRES CONSTRUCTION SERVICES 3710 RAWLINS DR, SUITE 1510, DALLAS, TX 75219 (214) 521-2118","andres construction services 3710 rawlins dr, suite 1510, dallas, tx 75219 (214) 521-2118",831180db97426723184a3732896adf8e41a2229b,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263015,issued,12/26/18,2018-12-26,10052 SAN LORENZO AVE,Dallas,TX,INSTALL WATER HEATER,"SERVICE CONTRACTORS PLUMBING 6174 Raymond Rd, Kaufman, TX 75142 (972) 232-2810","service contractors plumbing 6174 raymond rd, kaufman, tx 75142 (972) 232-2810",4141de6cea35d9a9d3c09a56bb469e4697bb9a8c,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263008,issued,12/26/18,2018-12-26,6702 PARK LN,Dallas,TX,REPLACE OR MODIFY EXISTING HVAC,"TOTAL AIR HEAT 1408 AVE O suite# 100, PLANO, TX 75074 (972) 881-0020","total air heat 1408 ave o suite# 100, plano, tx 75074 (972) 881-0020",af016646c2038a888f773b12b65593b00b545d7c,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263017,issued,12/26/18,2018-12-26,1333 LONSDALE AVE,Dallas,TX,REPLACE OR MODIFY EXISTING HVAC,"TOTAL AIR HEAT 1408 AVE O suite# 100, PLANO, TX 75074 (972) 881-0020","total air heat 1408 ave o suite# 100, plano, tx 75074 (972) 881-0020",f272c480b3509fc10752f2fbc04b171002923db6,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812211139,issued,12/26/18,2018-12-26,3625 N HALL ST Ste:1280,Dallas,TX,SPEC SUITE,"DNG CONSTRUCTION 139 S ELM STREET, KELLER, TX 76248 (214) 478-8312","dng construction 139 s elm street, keller, tx 76248 (214) 478-8312",a22520e1d57ac5186b0d81198f59109a507d8307,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1806221042,issued,12/26/18,2018-12-26,4111 DELANO PL,Dallas,TX,CONSTRUCT COMMERCIAL PARKING LOT W/ RELATED LIGHTING,"HS INVESTMENT 5452 GLEN LAKES #203, DALLAS, TX 75231 (214) 668-4944","hs investment 5452 glen lakes #203, dallas, tx 75231 (214) 668-4944",a81ad7ae87e8d6d7b0fcb07cae5babb1d8646eb8,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812211128,issued,12/26/18,2018-12-26,3625 N HALL ST Ste:1220,Dallas,TX,SPEC SUITE,"DNG CONSTRUCTION 139 S ELM STREET, KELLER, TX 76248 (214) 478-8312","dng construction 139 s elm street, keller, tx 76248 (214) 478-8312",a058ca266e3824db4ae1a62f7ac7306ba2a05cf5,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812265003,issued,12/26/18,2018-12-26,9680 TIMBERLINE DR,Dallas,TX,REPLACE METER LUGS,"MCCULLOCH ELECTRIC 5210 NATCHEZ, ROWLETT, TX 75088 (972) 412-4534","mcculloch electric 5210 natchez, rowlett, tx 75088 (972) 412-4534",5c9940bcc553de03982827198a3e6634b9061f66,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261074,issued,12/26/18,2018-12-26,3822 MEHALIA DR,Dallas,TX,"REROOF, REPLACE SIDUNG, REPLACE (3)SAME SIZE WINDOWS","UPSCALE CONSTRUCTION REMODELING INC. 5803 S R L THORNTON FWY, DALLAS, TX 75232 (469) 337-5461","upscale construction remodeling. 5803 s r l thornton fwy, dallas, tx 75232 (469) 337-5461",a0b81ce39aa49c9fd4dad1f2e432829ef6ad9e42,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261002,issued,12/26/18,2018-12-26,17950 PRESTON RD Ste:140,Dallas,TX,INTERIOR REMODEL - COMINE STE 140 & 150 WHITE BOX. FINISH OUT AND,"DNG CONSTRUCTION 139 S ELM STREET, KELLER, TX 76248 (214) 478-8312","dng construction 139 s elm street, keller, tx 76248 (214) 478-8312",ef70938d011b5252e7a5b08386b89b3f1a1a38c3,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261042,issued,12/26/18,2018-12-26,3306 ROSELAND AVE Ste:E,Dallas,TX,EQUIPMENT UPGRADE ON AN EXISTING CELL TOWER,"RITEL INCORPERATED 13494 BATFIELD DR, FRISCO, TX 75033 (214) 210-0083","ritelorperated 13494 batfield dr, frisco, tx 75033 (214) 210-0083",ddee79140bf44b00b149545c6820e0fb45fcc99c,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263059,issued,12/26/18,2018-12-26,10055 FIELDFARE CIR,Dallas,TX,INSTALL WATER HEATER,"JENNINGS PLUMBING SERVICES 2433 Lacy Ln #107, CARROLLTON, TX 75006 (972) 492-5369","jennings plumbing services 2433 lacy ln #107, carrollton, tx 75006 (972) 492-5369",e4c8e910b067beead26944332f8afdf9a80cf9ad,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812266004,issued,12/26/18,2018-12-26,6426 LONTOS DR,Dallas,TX,GAS TEST,"MCCOY'S PLUMBING 5001 PALOMINA LN, GARLAND, TX 75043 (469) 235-5153","mccoy's plumbing 5001 palomina ln, garland, tx 75043 (469) 235-5153",59231b97f2d3902b122161328f89d2269e6383a1,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812172001,issued,12/26/18,2018-12-26,4520 BOBBITT DR,Dallas,TX,INSTALL LAWN SPRINKLER,"LAND PRO CREATIONS PO BOX 797217, DALLAS, TX 75379 (972) 380-6777","land pro creations po box 797217, dallas, tx 75379 (972) 380-6777",df5b15dbc3ba2684db8620bcc2f07b30d1bec569,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812266002,issued,12/26/18,2018-12-26,7332 OAKBLUFF DR,Dallas,TX,FOUNDATION REPAIR,"VTD FOUNDATION LLC PO BOX 180607, DALLAS, TX 75218 (972) 400-5053","vtd foundation po box 180607, dallas, tx 75218 (972) 400-5053",f4fb377d57b6c6de967f14e73c420a9b4d80cbd5,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263075,issued,12/26/18,2018-12-26,1561 EXETER AVE,Dallas,TX,GAS TEST,"SMR PLUMBING P.O. Box 560111, THE COLONY , TX 75056 (469) 556-5288","smr plumbing p.o. box 560111, the colony , tx 75056 (469) 556-5288",114c8d2c84c716465ec17a839031630d8cc3c5b8,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261076,issued,12/26/18,2018-12-26,2828 N HARWOOD ST Ste:1750,Dallas,TX,INTERIOR REMODEL ONLY,"SCOTT REID 17300 DALLAS PKWY, SUITE 2000, DALLAS, TX 75248 (469) 374-3400","scott reid 17300 dallas pkwy, suite 2000, dallas, tx 75248 (469) 374-3400",2db94a0c91a930fbe5b57012936e43ea8540a1a0,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261043,issued,12/26/18,2018-12-26,9496 WEBB CHAPEL RD,Dallas,TX,VENT HOOD REPAIR,"BK A/C 2300 ASH LEAF LN, FLOWER MOUND, TX 75022 (682) 551-1828","bk a/c 2300 ash leaf ln, flower mound, tx 75022 (682) 551-1828",ae093d49dcbbfe6926d4f513182691702c04ef0d,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263074,issued,12/26/18,2018-12-26,9722 BROKEN BOW RD,Dallas,TX,INSTALL WATER HEATER,"SAME DAY WATER HEATER LLC 1149 MATHIS AVE STE 204, FARMERS BRANCH, TX (214) 210-3504","same day water heater 1149 mathis ave ste 204, farmers branch, tx (214) 210-3504",d88b31b15fbff3d47146b38e557e56a28cc116b5,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812211123,issued,12/26/18,2018-12-26,3625 N HALL ST Ste:1200,Dallas,TX,SPEC SUITE,"DNG CONSTRUCTION 139 S ELM STREET, KELLER, TX 76248 (214) 478-8312","dng construction 139 s elm street, keller, tx 76248 (214) 478-8312",4cd0aa4b6686f8873d5c9be3c6a4ad21bce7360c,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261075,issued,12/26/18,2018-12-26,8060 PARK LN Ste:135,Dallas,TX,SERVICE RELEASE NO WORK,", , () -",", , () -",3331d2ef187f5985d0133cf5376a757b7e66a277,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261046,issued,12/26/18,2018-12-26,3811 TURTLE CREEK BLVD Ste:825,Dallas,TX,INTERIOR REMODEL - CREATE SUITE & FINISH-OUT FOR TENANT,"23 TRITON LLC DBA TRITON GENERAL CONTRACTOR 609 S GOLIAD #1101, ROCKWALL, TX 75087 (214) 738-8752","23 triton dba triton general contractor 609 s goliad #1101, rockwall, tx 75087 (214) 738-8752",64982e5a94a027a3ef62f9d1e0e734a396e01bdc,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263031,issued,12/26/18,2018-12-26,11319 CREST BROOK DR,Dallas,TX,INSTALL WATER HEATER,"SAME DAY WATER HEATER LLC 1149 MATHIS AVE STE 204, FARMERS BRANCH, TX (214) 210-3504","same day water heater 1149 mathis ave ste 204, farmers branch, tx (214) 210-3504",1b3b49b312f3d406f332fe100b6ed6636ae414e6,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261026,issued,12/26/18,2018-12-26,4241 W CAMP WISDOM RD Ste:B,Dallas,TX,ERECT ATTACHED SIGN,"KIEFFER STARLITE DBA STARLITE SIGN \7923 E MCKINNEY, DENTON, TX 76201 /9402399749","kieffer starlite dba starlite sign \7923 e mckinney, denton, tx 76201 /9402399749",2d4a2233d36681d3cb71ed2de5ad26ba2c913309,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812265007,issued,12/26/18,2018-12-26,3711 COLE AVE,Dallas,TX,GAS PRESSURE TEST,"FRED'S PLUMBING/MESQUITE 9056 FM1641, Terrell, TX 75160 (972) 564-9081","fred's plumbing/mesquite 9056 fm1641, terrell, tx 75160 (972) 564-9081",032f79772c42de93927161b5a3687ec38406b5c0,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812263012,issued,12/26/18,2018-12-26,722 N BARNETT AVE,Dallas,TX,INSTALL WATER HEATER,"AAA AUGER 2437 E UNION BOWER, IRVING, TX 75061 (972) 870-0087","aaa auger 2437 e union bower, irving, tx 75061 (972) 870-0087",44ba1a68bcd78fb1513d6e9dd42b94905fcf971d,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261008,issued,12/26/18,2018-12-26,17950 PRESTON RD Ste:120,Dallas,TX,"INTERIOR REMODEL OF WAITING AREA, ADDING WALLS FOR NURSE STATION,","DNG CONSTRUCTION 139 S ELM STREET, KELLER, TX 76248 (214) 478-8312","dng construction 139 s elm street, keller, tx 76248 (214) 478-8312",cea3c1724494606ede9bc3baa59aa2bd82144551,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812265001,issued,12/26/18,2018-12-26,11057 MANDALAY DR,Dallas,TX,INSTALL LAWN SPRINKLER,"MIGUEL'S SPRINKLERS 1204 HOLLY ST, IRVING, TX 75061 (214) 734-3618","miguel's sprinklers 1204 holly st, irving, tx 75061 (214) 734-3618",0275ae78d0f75ff33862bc5028cc890a91f4660b,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812261020,issued,12/26/18,2018-12-26,16000 DALLAS PKWY Ste:700,Dallas,TX,ERECT ATTACHED SIGN,"KIEFFER STARLITE DBA STARLITE SIGN \7923 E MCKINNEY, DENTON, TX 76201 /9402399749","kieffer starlite dba starlite sign \7923 e mckinney, denton, tx 76201 /9402399749",ae92cf964a18d8fc801c286d5d64b60a377163f0,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812211144,issued,12/26/18,2018-12-26,3625 N HALL ST,Dallas,TX,12TH FL COMMON CORRIDOR & RESTROOMS REMODEL,"DNG CONSTRUCTION 139 S ELM STREET, KELLER, TX 76248 (214) 478-8312","dng construction 139 s elm street, keller, tx 76248 (214) 478-8312",37e1ea12b5b43d12fefbac3268c97ad2a4d676af,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812262002,issued,12/26/18,2018-12-26,9459 GLENGREEN DR,Dallas,TX,FOUNDATION REPAIR,"M L FOUNDATION REPAIR 9916 BOWMAN BLVD, DALLAS, TX 75220 (214) 770-6189","m l foundation repair 9916 bowman blvd, dallas, tx 75220 (214) 770-6189",f472e621a8a2f73aff868c6970271550ae19a23a,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812131166,issued,12/26/18,2018-12-26,2125 TOLOSA DR,Dallas,TX,REMOVE EXISTING ROOF AND INSTALL NEW ROOF AND CHANGE PICH OF ROOF,"ARAUJO ROOFING AND REMODELING 2311 WARM SPRINGS, MESQUITE, TX 75149 (214) 994-4378","araujo roofing and remodeling 2311 warm springs, mesquite, tx 75149 (214) 994-4378",57c30dc35f95e46d8a5f78507b6da73ded0eab77,2,issued_or_awarded_status,False
